Scramble (State),Solution
L2 D2 B2 U R' B U2 B' L' R' U B R2 L' F2 U2 R' D2 F B2 , U U U F2 Y L F U' F' L' U F2 Y F2 F2 Y F U' F' U F2 Y R U R' U' R U R' Y U2 R U2 R' U' R U R' Y F' U' F Y U R U2 R' U' R U R' Y U R U' R' U' F' U F Y U R U' R' U' F' U F Y U R U' R' U' F' U F Y U' L' U L U F U' F' Y Y Y U2 Y2 U R U' R' U' F' U F Y Y Y U2 Y2 U R U' R' U' F' U F Y R U R' U R U2 R' Y' R U R' U R U2 R' Y' R U R' U R U2 R' Y' R U R' U R U2 R' R U R' U R U2 R' Y' U U U U R U' L' U R' U' L U R U' L' U R' U' L R' D' R D R' D' R D R' D' R D R' D' R D U U R' D' R D R' D' R D U U 
F B2 L U' B' L D2 U2 R2 F D B L' U' L' R' D2 F' U' L , F' U F U U U F2 Y R2 U F2 Y B U' B' U U U F2 Y B U' B' U U U F2 Y L' U L U' R U R' Y B' U2 B F' U' F Y U2 F' U' F Y Y U R U' R' U' F' U F Y U' Y U R U' R' U' F' U F Y U R U' R' U' F' U F Y U' Y U' L' U L U F U' F' Y U' L' U L U F U' F' Y U' Y U' L' U L U F U' F' Y F R U R' U' F' F R U R' U' F' R U R' U R U2 R' Y' R U R' U R U2 R' Y' R U R' U R U2 R' Y' R U R' U R U2 R' R U R' U R U2 R' Y' U U R U' L' U R' U' L U R' D' R D R' D' R D R' D' R D R' D' R D U U R' D' R D R' D' R D U U 
L2 U2 B2 L' U2 F2 U' D' L D L B' U2 B U' D2 F2 B' U2 L2 , F2 F2 Y U U F2 Y B' U B U F2 Y U F2 Y B U B' R U R' Y R U' R' F' U' F Y U R U R' Y U2 F' U' F Y Y U Y' U R U' R' U' F' U F Y U2 Y2 U' L' U L U F U' F' Y Y U R U' R' U' F' U F Y Y U R U' R' U' F' U F Y Y Y U Y' U R U' R' U' F' U F Y F R U R' U' F' U2 F R U R' U' F' F R U R' U' F' R U R' U R U2 R' Y' R U R' U R U2 R' Y' R U R' U R U2 R' Y' R U R' U R U2 R' R U R' U R U2 R' Y' R U R' U R U2 R' Y' R U R' U R U2 R' Y' U U U U R U' L' U R' U' L U R U' L' U R' U' L U R' D' R D R' D' R D R' D' R D R' D' R D U U R' D' R D R' D' R D U U U U 
D2 R' B' L2 D B F U' D' F2 U2 D2 B' U2 D' L2 F R2 B D' , F2 F2 Y U U U F2 Y F U' F' U F2 Y R' F' U F R U U U F2 Y B' U B U2 R U R' Y B U' B' U F' U' F Y U2 R U2 R' U' R U R' Y F' U' F Y U R U' R' U' F' U F Y U R U' R' U' F' U F Y U R U' R' U' F' U F Y U' Y U' L' U L U F U' F' Y U R U' R' U' F' U F Y U2 Y2 U R U' R' U' F' U F Y Y Y Y U2 Y2 U R U' R' U' F' U F Y U F R U R' U' F' R U R' U R U2 R' Y' R U R' U R U2 R' Y' R U R' U R U2 R' Y' U U U U R U' L' U R' U' L R' D' R D R' D' R D U U U R' D' R D R' D' R D R' D' R D R' D' R D U U U 
L2 B' R2 L' F' B2 R2 U' F2 L' D2 L' B2 D2 F L' B2 L2 D' U2 , R' F' U F R U U U F2 Y R U R' F2 Y F2 Y F U' F' U F2 Y U2 R U2 R' U' R U R' Y R U' R' F' U' F Y U2 F' U' F Y F' U' F Y Y U2 Y2 U' L' U L U F U' F' Y Y U' Y U' L' U L U F U' F' Y U R U' R' U' F' U F Y U Y' U R U' R' U' F' U F Y Y Y U2 Y2 U R U' R' U' F' U F Y R U R' U R U2 R' Y' R U R' U R U2 R' Y' R U R' U R U2 R' Y' U U U U R U' L' U R' U' L R' D' R D R' D' R D U R' D' R D R' D' R D U R' D' R D R' D' R D U U U U U 
D' L2 B' D2 L' B2 L2 U2 F' R2 L2 U' D L R2 B2 F2 L2 D2 U , L' U' L F2 Y F' R U' R' U U F2 Y U U U F2 Y B L U' L' B' F2 Y B' U B U2 R U R' Y B U' B' U F' U' F Y U2 R U R' Y U F' U' F Y U R U' R' U' F' U F Y Y U2 Y2 U' L' U L U F U' F' Y Y U R U' R' U' F' U F Y U' Y U R U' R' U' F' U F Y U' Y U R U' R' U' F' U F Y U Y' U' L' U L U F U' F' Y U U U F R U R' U' F' F R U R' U' F' R U R' U R U2 R' Y' R U R' U R U2 R' Y' R U R' U R U2 R' Y' R U R' U R U2 R' R U R' U R U2 R' Y' U R U' L' U R' U' L U U R U' L' U R' U' L R' D' R D R' D' R D U U U R' D' R D R' D' R D R' D' R D R' D' R D U 
B L B D B' F2 D L' B2 F' L R2 U' R' F U2 B2 U2 R2 F , U U U F2 Y U U U F2 Y L U' L' F2 Y U U F2 Y U R U2 R' U' R U R' Y R U2 R' U' R U R' Y U2 F' U' F Y U2 R U2 R' U' R U R' Y U2 Y2 U' L' U L U F U' F' Y U2 Y2 U' L' U L U F U' F' Y U R U' R' U' F' U F Y Y U Y' U R U' R' U' F' U F Y U2 Y2 U R U' R' U' F' U F Y R U R' U R U2 R' Y' U R' D' R D R' D' R D U R' D' R D R' D' R D R' D' R D R' D' R D U U U 
F' L2 B F2 L U' F' L2 D2 L' D B D R2 U R2 L2 U' F2 B2 , F2 F2 Y F' U F U U U F2 Y U U U F2 Y B L U' L' B' F2 Y B U B' F' U' F Y U' R U R' Y U R U2 R' U' R U R' Y R U' R' F' U' F Y U Y' U' L' U L U F U' F' Y Y Y Y U' Y U' L' U L U F U' F' Y Y U Y' U' L' U L U F U' F' Y U U U R U' L' U R' U' L U R U' L' U R' U' L R' D' R D R' D' R D U R' D' R D R' D' R D R' D' R D R' D' R D U R' D' R D R' D' R D U R' D' R D R' D' R D R' D' R D R' D' R D U U U U 
B' D' U' L2 R2 U2 D2 F2 U' R2 U2 L2 R2 D' L D2 U2 R2 D' L2 , U U F2 Y R2 U F2 Y F' U F U U U F2 Y F2 F2 Y L' U' L F' U' F Y Y U R U R' Y U' R U2 R' U' R U R' Y U2 Y2 U R U' R' U' F' U F Y U2 Y2 U R U' R' U' F' U F Y Y U R U' R' U' F' U F Y U R U' R' U' F' U F Y Y U2 Y2 U' L' U L U F U' F' Y Y Y Y U R U' R' U' F' U F Y F R U R' U' F' U2 F R U R' U' F' F R U R' U' F' R U R' U R U2 R' Y' R U R' U R U2 R' Y' U U U U R U' L' U R' U' L U R U' L' U R' U' L R' D' R D R' D' R D R' D' R D R' D' R D U R' D' R D R' D' R D U R' D' R D R' D' R D U R' D' R D R' D' R D R' D' R D R' D' R D U U U 
R B2 R2 D B' D2 L2 F2 R' D F' D' F U2 B U B2 U2 L' D2 , U U F2 Y F' U F U U U F2 Y B L U' L' B' F2 Y B L U' L' B' F2 Y L' U L U' R U R' Y U' R U2 R' U' R U R' Y R U R' Y R U2 R' U' R U R' Y U2 Y2 U R U' R' U' F' U F Y U R U' R' U' F' U F Y U2 Y2 U' L' U L U F U' F' Y Y U' L' U L U F U' F' Y Y Y U' Y U R U' R' U' F' U F Y R U R' U R U2 R' Y' R U R' U R U2 R' Y' R U R' U R U2 R' Y' U U U R U' L' U R' U' L U R U' L' U R' U' L R' D' R D R' D' R D U U U R' D' R D R' D' R D R' D' R D R' D' R D U U 
F2 U' B2 R B' L U2 L D' F R2 B' D' B2 F D' U' L2 F2 D2 , B L U' L' B' F2 Y L F U' F' L' U F2 Y B U' B' U U U F2 Y U U U F2 Y U' R U R' Y F' U' F Y B U' B' U F' U' F Y U R U2 R' U' R U R' Y Y U Y' U R U' R' U' F' U F Y U R U' R' U' F' U F Y U Y' U R U' R' U' F' U F Y Y Y U2 Y2 U R U' R' U' F' U F Y U F R U R' U' F' F R U R' U' F' R U R' U R U2 R' Y' U U R' D' R D R' D' R D R' D' R D R' D' R D U R' D' R D R' D' R D U U U 
B2 F' R2 B2 L F2 D2 L D' U' L B' R2 B F2 R2 D2 F2 U' D , B R' U R F2 Y L U' L' F2 Y F' R U' R' U U F2 Y F2 F2 Y U' R U2 R' U' R U R' Y U R U R' Y U R U R' Y U' R U R' Y U R U' R' U' F' U F Y U' Y U R U' R' U' F' U F Y Y U Y' U R U' R' U' F' U F Y U F R U R' U' F' F R U R' U' F' R U R' U R U2 R' Y' R U R' U R U2 R' Y' R' D' R D R' D' R D U U R' D' R D R' D' R D R' D' R D R' D' R D U U U 
U2 B2 D2 F' R2 L' F' B U2 F2 U' D2 B' F2 R' F R B2 L2 R , U U F2 Y U U U F2 Y F2 F2 Y L' U' L F2 Y B' U2 B F' U' F Y U2 R U2 R' U' R U R' Y R U R' U' R U R' Y U2 F' U' F Y U R U' R' U' F' U F Y U' L' U L U F U' F' Y Y U R U' R' U' F' U F Y U' L' U L U F U' F' Y Y Y Y U Y' U' L' U L U F U' F' Y U F R U R' U' F' R U R' U R U2 R' Y' U U R U' L' U R' U' L R' D' R D R' D' R D R' D' R D R' D' R D U R' D' R D R' D' R D U R' D' R D R' D' R D R' D' R D R' D' R D U R' D' R D R' D' R D U U U 
R2 D2 B L F2 B2 L' R2 D2 U2 L2 F2 U2 R L2 B' F' U2 F L , U U F2 Y R F' U F U U U F2 Y F' U F U U U F2 Y L U' L' F2 Y R U' R' F' U' F Y B U' B' U F' U' F Y U2 F' U' F Y U' R U R' Y U Y' U' L' U L U F U' F' Y U R U' R' U' F' U F Y U R U' R' U' F' U F Y U Y' U' L' U L U F U' F' Y Y Y U2 Y2 U' L' U L U F U' F' Y Y Y Y U2 Y2 U' L' U L U F U' F' Y F R U R' U' F' F R U R' U' F' R U R' U R U2 R' Y' R U R' U R U2 R' Y' R U R' U R U2 R' Y' R U R' U R U2 R' R U R' U R U2 R' Y' R U R' U R U2 R' Y' R U R' U R U2 R' Y' U U R U' L' U R' U' L U R' D' R D R' D' R D R' D' R D R' D' R D U R' D' R D R' D' R D U U U U U 
R2 L' F R2 D2 F R2 D2 B2 F D R2 D U2 F U2 L2 D B2 U' , B' U B U F2 Y U F2 Y F2 Y F U' F' U F2 Y B U B' R U R' Y R U' R' F' U' F Y B U' B' U F' U' F Y U R U R' Y U' Y U R U' R' U' F' U F Y U' Y U' L' U L U F U' F' Y U R U' R' U' F' U F Y U' L' U L U F U' F' Y Y Y Y U2 Y2 U R U' R' U' F' U F Y F R U R' U' F' F R U R' U' F' R U R' U R U2 R' Y' U U U U R U' L' U R' U' L U R' D' R D R' D' R D R' D' R D R' D' R D U R' D' R D R' D' R D R' D' R D R' D' R D U R' D' R D R' D' R D R' D' R D R' D' R D U 
B' F2 D2 L U R' D R F2 L2 F L2 F2 D2 R2 B2 L2 D' U' B , B U' B' U U U F2 Y F R U' R' F' U U F2 Y L F U' F' L' U F2 Y B U' B' U U U F2 Y R U2 R' U' R U R' Y U' F' U' F Y F' U' F Y U2 F' U' F Y U2 Y2 U R U' R' U' F' U F Y Y U' L' U L U F U' F' Y Y Y U2 Y2 U' L' U L U F U' F' Y Y U Y' U' L' U L U F U' F' Y U F R U R' U' F' R' D' R D R' D' R D R' D' R D R' D' R D U R' D' R D R' D' R D R' D' R D R' D' R D U R' D' R D R' D' R D R' D' R D R' D' R D U U U 
L2 R2 F' U R2 L F' D F2 L2 R2 B2 F2 R2 L2 F2 R2 B L' F' , B2 U U F2 Y R2 U F2 Y R' F' U F R U U U F2 Y R' U R F2 Y U2 R U2 R' U' R U R' Y U2 F' U' F Y U' R U R' Y U' F' U' F Y Y U2 Y2 U R U' R' U' F' U F Y U Y' U' L' U L U F U' F' Y Y Y U Y' U' L' U L U F U' F' Y F R U R' U' F' R U R' U R U2 R' Y' R U R' U R U2 R' Y' U U U R U' L' U R' U' L R' D' R D R' D' R D R' D' R D R' D' R D U R' D' R D R' D' R D R' D' R D R' D' R D U R' D' R D R' D' R D U R' D' R D R' D' R D U U 
R2 U2 R U2 D' F2 U' F2 B' L2 B2 R2 U' F2 D R2 F2 B2 U2 B' , U U U F2 Y R2 U F2 Y B' U B U F2 Y U F2 Y U' R U2 R' U' R U R' Y F' U' F Y U R U R' Y R U2 R' U' R U R' Y U2 Y2 U R U' R' U' F' U F Y Y U R U' R' U' F' U F Y U2 Y2 U R U' R' U' F' U F Y Y U R U' R' U' F' U F Y Y U' Y U R U' R' U' F' U F Y Y Y U Y' U' L' U L U F U' F' Y F R U R' U' F' U2 F R U R' U' F' F R U R' U' F' R U R' U R U2 R' Y' R U R' U R U2 R' Y' R U R' U R U2 R' Y' R U R' U R U2 R' R U R' U R U2 R' Y' U U U U R U' L' U R' U' L U R' D' R D R' D' R D U R' D' R D R' D' R D U R' D' R D R' D' R D U U 
R F D' F2 U2 L2 B2 D2 L' B L D2 R' L' D2 F2 R' U' L2 B' , L F U' F' L' U F2 Y U F2 Y B' U B U F2 Y L' U' L F2 Y U F' U' F Y R U2 R' U' R U R' Y U2 R U R' Y Y U' Y U' L' U L U F U' F' Y U R U' R' U' F' U F Y U R U' R' U' F' U F Y U2 Y2 U' L' U L U F U' F' Y F R U R' U' F' R U R' U R U2 R' Y' R U R' U R U2 R' Y' R U R' U R U2 R' Y' R U R' U R U2 R' R U R' U R U2 R' Y' U U R U' L' U R' U' L U R U' L' U R' U' L R' D' R D R' D' R D U U R' D' R D R' D' R D U R' D' R D R' D' R D U 
R2 B' D' F' D B U2 R2 F' R D' R2 D F2 B2 D U2 F' R' L' , U U U F2 Y B' U B U F2 Y R U R' F2 Y R' F' U F R U U U F2 Y U2 R U2 R' U' R U R' Y B' U2 B R U R' Y R U' R' F' U' F Y U' R U R' Y U' Y U' L' U L U F U' F' Y U R U' R' U' F' U F Y U Y' U R U' R' U' F' U F Y Y Y U' Y U' L' U L U F U' F' Y Y Y Y U' Y U R U' R' U' F' U F Y U F R U R' U' F' F R U R' U' F' R U R' U R U2 R' Y' R U R' U R U2 R' Y' R U R' U R U2 R' Y' R U R' U R U2 R' R U R' U R U2 R' Y' R U R' U R U2 R' Y' R U R' U R U2 R' Y' R' D' R D R' D' R D R' D' R D R' D' R D U U U R' D' R D R' D' R D U U 
B2 R' L2 B' D2 L B2 R2 U2 L2 B2 U D B2 L' U2 D F2 D2 F , L U' L' F2 Y F U' F' U F2 Y F R U' R' F' U U F2 Y R U R' F2 Y L' U' L F' U' F Y U2 R U R' Y U R U2 R' U' R U R' Y U2 R U R' Y U2 Y2 U' L' U L U F U' F' Y U' Y U R U' R' U' F' U F Y U2 Y2 U R U' R' U' F' U F Y U U U F R U R' U' F' F R U R' U' F' R U R' U R U2 R' Y' R U R' U R U2 R' Y' R U R' U R U2 R' Y' R U R' U R U2 R' R U R' U R U2 R' Y' R U R' U R U2 R' Y' R U R' U R U2 R' Y' U U U R U' L' U R' U' L R' D' R D R' D' R D R' D' R D R' D' R D U R' D' R D R' D' R D R' D' R D R' D' R D U R' D' R D R' D' R D U R' D' R D R' D' R D U 
B' R2 F' R' L2 U2 F U2 R2 L2 B' R B2 L B2 F2 U2 L2 F' R , B U' B' U U U F2 Y B L U' L' B' F2 Y B U' B' U U U F2 Y F2 Y L' U L U' R U R' Y R U2 R' U' R U R' Y R U R' U' R U R' Y U R U R' Y U R U' R' U' F' U F Y U R U' R' U' F' U F Y U2 Y2 U R U' R' U' F' U F Y U2 Y2 U' L' U L U F U' F' Y Y U R U' R' U' F' U F Y Y Y U Y' U R U' R' U' F' U F Y U U U F R U R' U' F' F R U R' U' F' R U R' U R U2 R' Y' R U R' U R U2 R' Y' R U R' U R U2 R' Y' U U U R U' L' U R' U' L U R U' L' U R' U' L R' D' R D R' D' R D R' D' R D R' D' R D U R' D' R D R' D' R D R' D' R D R' D' R D U U R' D' R D R' D' R D R' D' R D R' D' R D U 
L D R2 B D R2 D' U2 B2 D' U2 F' R2 F2 U' F' R' F B2 L' , L' U' L F2 Y F' R U' R' U U F2 Y U U U F2 Y F' U F U U U F2 Y R U' R' F' U' F Y Y B U B' R U R' Y F' U' F Y Y U R U' R' U' F' U F Y U R U' R' U' F' U F Y U2 Y2 U R U' R' U' F' U F Y U2 Y2 U R U' R' U' F' U F Y U Y' U' L' U L U F U' F' Y U U F R U R' U' F' F R U R' U' F' R U R' U R U2 R' Y' R U R' U R U2 R' Y' R U R' U R U2 R' Y' U R U' L' U R' U' L U U U R U' L' U R' U' L U R U' L' U R' U' L U R' D' R D R' D' R D U U R' D' R D R' D' R D R' D' R D R' D' R D U U U 
D F' D' F L2 D R2 L' U' F' B2 D R B2 F' U2 L U' F2 U , L' U' L F2 Y R2 U F2 Y L' U' L F2 Y B U' B' U U U F2 Y L' U' L F' U' F Y U' R U2 R' U' R U R' Y U R U2 R' U' R U R' Y U F' U' F Y U' L' U L U F U' F' Y Y U' Y U' L' U L U F U' F' Y U R U' R' U' F' U F Y Y U' L' U L U F U' F' Y Y Y Y U2 Y2 U R U' R' U' F' U F Y U F R U R' U' F' F R U R' U' F' R U R' U R U2 R' Y' R U R' U R U2 R' Y' U U U R U' L' U R' U' L R' D' R D R' D' R D R' D' R D R' D' R D U R' D' R D R' D' R D R' D' R D R' D' R D U R' D' R D R' D' R D U R' D' R D R' D' R D U U 
U2 F2 L2 R2 F2 B' R2 B2 U' D2 F' D2 U2 R2 L2 U D' L2 B2 F' , U U U F2 Y L' U' L F2 Y F2 Y U F2 Y L' U L U' R U R' Y B' U B U2 R U R' Y B U B' F' U' F Y U' R U2 R' U' R U R' Y U2 Y2 U R U' R' U' F' U F Y U' Y U R U' R' U' F' U F Y U R U' R' U' F' U F Y U F R U R' U' F' F R U R' U' F' R U R' U R U2 R' Y' R U R' U R U2 R' Y' U U U U R U' L' U R' U' L R' D' R D R' D' R D R' D' R D R' D' R D U U R' D' R D R' D' R D R' D' R D R' D' R D U R' D' R D R' D' R D R' D' R D R' D' R D U 
D L2 U2 L' U2 B2 U2 F' R D2 R' B2 F2 R2 D2 R' F2 L' F2 R , U U U F2 Y R U R' F2 Y F2 Y L' U' L F2 Y L' U' L F' U' F Y U F' U' F Y F' U' F Y R U R' U' R U R' Y U' Y U' L' U L U F U' F' Y Y U R U' R' U' F' U F Y U Y' U' L' U L U F U' F' Y Y Y U Y' U R U' R' U' F' U F Y F R U R' U' F' R U R' U R U2 R' Y' R U R' U R U2 R' Y' R U R' U R U2 R' Y' R U R' U R U2 R' R U R' U R U2 R' Y' U U R U' L' U R' U' L U R U' L' U R' U' L U R' D' R D R' D' R D U R' D' R D R' D' R D U R' D' R D R' D' R D U U 
F2 L' B U D R D2 F' D2 R D B2 L' U2 L2 B2 U' R D2 L , L2 U U U F2 Y F' R U' R' U U F2 Y B L U' L' B' F2 Y B L U' L' B' F2 Y Y U' F' U' F Y R U R' U' R U R' Y R U' R' F' U' F Y U R U' R' U' F' U F Y U Y' U' L' U L U F U' F' Y Y U Y' U' L' U L U F U' F' Y U R U' R' U' F' U F Y U' L' U L U F U' F' Y Y Y Y U Y' U' L' U L U F U' F' Y F R U R' U' F' U2 F R U R' U' F' F R U R' U' F' R U R' U R U2 R' Y' R U R' U R U2 R' Y' R U R' U R U2 R' Y' U U R U' L' U R' U' L U R U' L' U R' U' L U R' D' R D R' D' R D U U R' D' R D R' D' R D R' D' R D R' D' R D U 
U' R2 D' R L' F' D2 L2 F U D L F' U' R' F2 B R2 L2 D , L2 U U U F2 Y R2 U F2 Y F U' F' U F2 Y F' R U' R' U U F2 Y L' U L U' R U R' Y R U R' U' R U R' Y U2 R U R' Y U' R U R' Y Y U Y' U' L' U L U F U' F' Y U R U' R' U' F' U F Y U R U' R' U' F' U F Y Y U' Y U R U' R' U' F' U F Y U' Y U' L' U L U F U' F' Y Y Y U Y' U' L' U L U F U' F' Y F R U R' U' F' F R U R' U' F' R U R' U R U2 R' Y' R U R' U R U2 R' Y' U R U' L' U R' U' L R' D' R D R' D' R D R' D' R D R' D' R D U R' D' R D R' D' R D U R' D' R D R' D' R D U R' D' R D R' D' R D R' D' R D R' D' R D U U 
R U' B2 D2 L2 D' R U2 R2 U' F2 L2 B F2 R2 L2 U2 L2 R B' , F R U' R' F' U U F2 Y R U R' F2 Y R' U R F2 Y F2 Y L' U' L R U R' Y Y U' F' U' F Y R U R' Y U' Y U R U' R' U' F' U F Y U R U' R' U' F' U F Y U' Y U' L' U L U F U' F' Y Y U Y' U' L' U L U F U' F' Y U F R U R' U' F' F R U R' U' F' R U R' U R U2 R' Y' U U U R U' L' U R' U' L U R' D' R D R' D' R D R' D' R D R' D' R D U U R' D' R D R' D' R D U U U 
D' F2 U D B2 F2 D2 F R B' F U2 B2 R2 D2 R2 F2 U2 R B' , B2 U U F2 Y B2 U U F2 Y F2 F2 Y B U' B' U U U F2 Y U R U R' Y U' R U2 R' U' R U R' Y Y R U' R' F' U' F Y Y U Y' U' L' U L U F U' F' Y Y Y U Y' U' L' U L U F U' F' Y Y Y Y U R U' R' U' F' U F Y U F R U R' U' F' U R U' L' U R' U' L U U R U' L' U R' U' L U R' D' R D R' D' R D U U R' D' R D R' D' R D R' D' R D R' D' R D U 
U D' B2 F2 U R2 D2 R L2 F2 B' R' F2 D2 L' B' L B F U2 , F' R U' R' U U F2 Y F2 F2 Y B L U' L' B' F2 Y B' U B U F2 Y U' F' U' F Y U R U R' Y U F' U' F Y Y U2 Y2 U R U' R' U' F' U F Y U' Y U R U' R' U' F' U F Y U R U' R' U' F' U F Y Y U2 Y2 U R U' R' U' F' U F Y F R U R' U' F' U2 F R U R' U' F' F R U R' U' F' R U R' U R U2 R' Y' R U R' U R U2 R' Y' R U R' U R U2 R' Y' U U U R U' L' U R' U' L U R U' L' U R' U' L R' D' R D R' D' R D R' D' R D R' D' R D U R' D' R D R' D' R D R' D' R D R' D' R D U U R' D' R D R' D' R D R' D' R D R' D' R D U U U U 
R F L2 D U' L U2 B F2 D2 B' D B F2 L F' R' U2 R2 D' , B U' B' U U U F2 Y F U' F' U F2 Y B U' B' U U U F2 Y L' U' L F2 Y U' R U R' Y U R U R' Y U2 R U R' Y U2 F' U' F Y U Y' U' L' U L U F U' F' Y Y U Y' U' L' U L U F U' F' Y Y U Y' U' L' U L U F U' F' Y Y Y U2 Y2 U' L' U L U F U' F' Y F R U R' U' F' U2 F R U R' U' F' F R U R' U' F' R U R' U R U2 R' Y' U U R U' L' U R' U' L R' D' R D R' D' R D R' D' R D R' D' R D U R' D' R D R' D' R D U R' D' R D R' D' R D R' D' R D R' D' R D U R' D' R D R' D' R D U U U 
F2 U' B L2 F2 R D2 F' U2 B R2 U L' F2 R2 B2 L F' D' F2 , F R U' R' F' U U F2 Y B U' B' U U U F2 Y L' U' L F2 Y F U' F' U F2 Y U' R U R' Y R U R' Y R U R' Y U2 R U R' Y U Y' U R U' R' U' F' U F Y U2 Y2 U R U' R' U' F' U F Y Y U R U' R' U' F' U F Y Y Y U Y' U' L' U L U F U' F' Y U F R U R' U' F' R U R' U R U2 R' Y' R U R' U R U2 R' Y' R U R' U R U2 R' Y' U R U' L' U R' U' L R' D' R D R' D' R D R' D' R D R' D' R D U U R' D' R D R' D' R D R' D' R D R' D' R D U R' D' R D R' D' R D R' D' R D R' D' R D U 
R' L2 D2 B2 U2 R' B2 R2 L D' F' B L R2 D' U' B2 R2 L' B' , R' U R F2 Y F' R U' R' U U F2 Y R' U R F2 Y R' U R F2 Y U R U2 R' U' R U R' Y B U B' R U R' Y R U2 R' U' R U R' Y R U R' Y Y Y U' Y U' L' U L U F U' F' Y Y U2 Y2 U R U' R' U' F' U F Y U' Y U' L' U L U F U' F' Y Y Y Y U' Y U' L' U L U F U' F' Y U F R U R' U' F' F R U R' U' F' R U R' U R U2 R' Y' R U R' U R U2 R' Y' R U R' U R U2 R' Y' R U R' U R U2 R' R U R' U R U2 R' Y' U R U' L' U R' U' L U U U U R U' L' U R' U' L U R' D' R D R' D' R D U R' D' R D R' D' R D R' D' R D R' D' R D U U U 
R B U' L' B L2 U2 D' L' F' B2 D2 L' F2 U F2 B L2 D F' , R' U R F2 Y F U' F' U F2 Y F U' F' U F2 Y U U U F2 Y U R U2 R' U' R U R' Y R U R' Y U2 R U2 R' U' R U R' Y Y U' Y U' L' U L U F U' F' Y U2 Y2 U' L' U L U F U' F' Y Y Y U2 Y2 U R U' R' U' F' U F Y Y Y U Y' U' L' U L U F U' F' Y R U R' U R U2 R' Y' R U R' U R U2 R' Y' R U R' U R U2 R' Y' R U R' U R U2 R' R U R' U R U2 R' Y' R U R' U R U2 R' Y' R U R' U R U2 R' Y' U R U' L' U R' U' L U U U R U' L' U R' U' L U R U' L' U R' U' L U R' D' R D R' D' R D U R' D' R D R' D' R D U R' D' R D R' D' R D U U 
D' L U' D B U F' U L' B D F' B2 D' L B2 D F R' B2 , U U U F2 Y B2 U U F2 Y R2 U F2 Y F R U' R' F' U U F2 Y B U B' F' U' F Y B U' B' U F' U' F Y U F' U' F Y R U R' Y Y U Y' U' L' U L U F U' F' Y Y U R U' R' U' F' U F Y Y Y U' L' U L U F U' F' Y F R U R' U' F' U2 F R U R' U' F' F R U R' U' F' R U R' U R U2 R' Y' R U R' U R U2 R' Y' R U R' U R U2 R' Y' R U R' U R U2 R' R U R' U R U2 R' Y' R U R' U R U2 R' Y' R U R' U R U2 R' Y' U R U' L' U R' U' L U R U' L' U R' U' L R' D' R D R' D' R D R' D' R D R' D' R D U R' D' R D R' D' R D R' D' R D R' D' R D U R' D' R D R' D' R D R' D' R D R' D' R D U U U U U 
F' L2 F2 B' L R' U' F B' R' L' D2 L F D2 L D2 F2 R2 D2 , R F' U F U U U F2 Y F' U F U U U F2 Y U F2 Y F U' F' U F2 Y R U R' U' R U R' Y U' R U R' Y R U2 R' U' R U R' Y U R U2 R' U' R U R' Y U2 Y2 U' L' U L U F U' F' Y U R U' R' U' F' U F Y U' Y U' L' U L U F U' F' Y Y U' Y U' L' U L U F U' F' Y Y Y U Y' U R U' R' U' F' U F Y F R U R' U' F' U R U' L' U R' U' L U R U' L' U R' U' L U R' D' R D R' D' R D U R' D' R D R' D' R D R' D' R D R' D' R D U U U 
R' B L' U2 L2 F2 B' D2 L2 B2 D2 L2 D' R2 U' R2 D' B2 L2 R' , F2 F2 Y B R' U R F2 Y F2 F2 Y L F U' F' L' U F2 Y Y U2 R U2 R' U' R U R' Y U F' U' F Y U R U R' Y U' Y U R U' R' U' F' U F Y U R U' R' U' F' U F Y Y U' L' U L U F U' F' Y Y Y Y U2 Y2 U R U' R' U' F' U F Y F R U R' U' F' U2 F R U R' U' F' F R U R' U' F' R U R' U R U2 R' Y' U R U' L' U R' U' L U R U' L' U R' U' L U R' D' R D R' D' R D R' D' R D R' D' R D U R' D' R D R' D' R D U U U U U 
B' L B F' R2 D2 U L D2 R U2 B' F2 U L2 B F L2 F' R2 , R' F' U F R U U U F2 Y F' U F U U U F2 Y R U R' F2 Y F U' F' U F2 Y B' U B U2 R U R' Y F' U' F Y R U R' Y R U R' Y U R U' R' U' F' U F Y U R U' R' U' F' U F Y U' Y U R U' R' U' F' U F Y U2 Y2 U R U' R' U' F' U F Y U2 Y2 U' L' U L U F U' F' Y Y Y U2 Y2 U' L' U L U F U' F' Y U F R U R' U' F' R U R' U R U2 R' Y' R U R' U R U2 R' Y' R U R' U R U2 R' Y' R U R' U R U2 R' R U R' U R U2 R' Y' U U U R U' L' U R' U' L U U U U 
R2 L B R2 F2 L2 D R2 D2 B2 F' U2 D2 R L B R2 F' R2 F , L' F U' F' U F2 Y F R U' R' F' U U F2 Y L F U' F' L' U F2 Y U U U F2 Y F' U' F Y U F' U' F Y U' F' U' F Y U2 R U R' Y U R U' R' U' F' U F Y U2 Y2 U' L' U L U F U' F' Y Y U R U' R' U' F' U F Y U' L' U L U F U' F' Y Y Y Y U2 Y2 U' L' U L U F U' F' Y F R U R' U' F' F R U R' U' F' R U R' U R U2 R' Y' R U R' U R U2 R' Y' R U R' U R U2 R' Y' U R' D' R D R' D' R D R' D' R D R' D' R D U R' D' R D R' D' R D U U U U 
