Scramble (State),Solution
B' U2 F D F' D2 U' R' U2 F' L2 F L2 D2 U F' U' R' U F2 , R F' U F U U U F2 Y R2 U F2 Y F2 Y F' R U' R' U U F2 Y U U F' U' F U F' U2 F Y B' U' B U F' U F U R U' R' Y U' U2 F' U' F U' F' U F Y U R U2 R' U' R U R' Y Y Y Y L U' R' U L' U R U R' U R U Y Y Y Y U Y Y Y Y X R' U R' D2 R U' R' D2 R2 X' 
U B' R2 L U' L R2 B2 R2 L F D' U2 R' F U L R2 F' U2 , F' R U' R' U U F2 Y F R U' R' F' U U F2 Y U U F2 Y F R U' R' F' U U F2 Y U2 R U' R' U' F' U F Y R U R' U' U F' U2 F U F' U2 F Y B U' B' U U' R U R' U' R U2 R' Y U2 U' R U2 R' U F' U' F Y Y Y Y R' U' R U' R' U R U Y F R' F' R U Y Y Y Y U Y Y Y Y U Y Y Y Y U Y M2 U M2 U2 M2 U M2 
F U2 B2 R2 F' U' F' U' L' F' D2 F2 L' B R' D' B2 R2 U2 L' , L' U' L F2 Y F2 Y B L U' L' B' F2 Y U U F2 Y B' U2 B U F' U' F Y U' F U F' Y' Y U2 U2 F' U' F U' F' U F Y U F' U F U' Y U' F U F' Y' Y U' R U R' Y' U R' U' R Y Y R' U2 R U R' U R U Y Y Y Y U Y Y Y Y R' U' R Y R2 Y D R' U R U' R Y' D' R2 
D L2 U' R U2 D' R2 B' F2 R2 L' F B R' B' F R' B D L , R U R' F2 Y F' U F U U U F2 Y R F' U F U U U F2 Y U U U F2 Y B' U2 B B U B' U U U U F' U' F U' F' U' F Y U2 F' U' F Y U2 U' R U R' Y' U R' U' R Y Y U F' U F U' F' U' F Y Y Y R U R' U' X D' R' U R E' Z' U Y Y Y Y U Y Y Y Y U Y Y Y Y U Y R U R' U' R' F R2 U' R' U' R U R' F' 
D2 B L2 D2 R2 B2 L' F' U2 D2 R U2 L' F L' R F2 L2 F' D' , R' F' U F R U U U F2 Y F R U' R' F' U U F2 Y L U' L' F2 Y B L U' L' B' F2 Y L' U L U' U F' U' F Y U' F U F' Y' Y U2 U F' U' F U F' U2 F Y U2 B U B' U U U U2 F' U' F U' F' U F Y U2 U' F' U F Y Y L F' L' U' L U Y' R Y U' L' U Y Y Y Y U Y Y Y R2 Y D R' U R' U' R Y' D' R2 Y' R' U R 
L2 U' R B2 L B R2 B' L2 D L2 F' R2 F' L2 B L' U' B2 R , B2 U U F2 Y L' U' L F2 Y R F' U F U U U F2 Y U F2 Y R U' R' Y' U R' U R Y Y U U' F' U F Y U F' U' F Y R U R' U' U F' U2 F U F' U2 F Y Y Y Y X L U2 R' U' R U' X' L' U Y Y Y Y U Y Y Y Y U Y Y Y Y U Y Y R' U L' U2 R U' R' U2 R L U' 
U2 R' F' U2 R2 B' R B' U2 L2 D U2 B2 U2 R' U' L2 B2 F2 U2 , B U' B' U U U F2 Y U U F2 Y U U F2 Y U F2 Y B' U2 B U' R U' R' U' R U2 R' Y B U B' B' U' B U U U' R U2 R' U F' U' F Y B U B' U' R U R' Y' U R' U' R Y Y U2 U F' U' F U F' U2 F Y X' U' R U' R2 F X R U R' U' R B2 U Y Y Y Y U Y Y Y Y U Y Y Y Y R' U2 R' Y U' R' F' R2 U' R' U R' F R U' F 
D' B2 R' U2 F' B2 U2 L2 F R D2 R2 D2 U' R' L2 U F2 D2 R2 , U U U F2 Y F2 Y F U' F' U F2 Y R' U R F2 Y R U' R' U R U' R' Y B U B' U' R U2 R' U F' U' F Y U' U F' U F U F' U2 F Y R U R' U' U' R U R' U R U R' Y R' F' L F R F' L' F U Y Y Y Y U Y Y Y Y U Y Y Y R2 U R U R' U' R' U' R' U R' 
U D2 B2 D L2 R' B2 U B U2 L' R2 U' F D2 U F2 R2 B2 F' , U U F2 Y R' U R F2 Y L' U' L F2 Y B U' B' U U U F2 Y U R U2 R' U' R U R' Y U' F' U' F Y B U B' B U B' U U U U' R U R' U' R U2 R' Y F' U2 F U F' U' F Y Y Y Y L U' Y' R' U2 R' U R U' R U2 R Y U' L' U Y Y Y Y U Y Y Y Y U Y Y Y Y U Y R U R' Y' R2 Y' D' R U' R' U R' Y D R2 
U' D B F' L R' U2 F2 L2 U R2 L U F2 D2 R2 D L' D2 L2 , L2 U U U F2 Y F' R U' R' U U F2 Y U U F2 Y F R U' R' F' U U F2 Y B' U2 B L' U' L U F' U' F Y R U R' U' U F' U' F Y U' F U F' Y' Y B U B' U' F' U F Y U' U' R U R' Y' U R' U' R Y Y Y F R' F' R U R U' R' U Y Y R' U2 R U2 R' F R U R' U' R' F' R2 U' 
D2 R' B L2 U D2 F' D L2 U2 L' D2 B' D F2 D2 L2 R2 U2 D2 , U U U F2 Y U U U F2 Y R2 U F2 Y U U F2 Y L' U' L U U' F' U2 F U' F' U F Y R U' R' F' U F U' Y U' F U F' Y' Y U' R U' R' U' R U2 R' Y R U' R' U' R U R' U' R U2 R' Y Y Y R' U' R Y' X' R U' R' F R U R' X U Y Y Y Y U Y X R' U R' D2 R U' R' D2 R2 X' 
B2 U' B' D2 L2 F L2 F2 D2 F2 L B2 D R2 F2 R L' F D L' , L F U' F' L' U F2 Y F U' F' U F2 Y U U F2 Y R' F' U F R U U U F2 Y B' U B U2 U F' U2 F U F' U2 F Y U2 U' F' U F Y U' R U R' Y' U R' U' R Y Y U2 U F' U F U' F' U' F Y Y R U R' U' R' F R F' U Y Y Y Y U Y Y Y Y U Y Y Y Y U Y Y L U2 L' U2 L F' L' U' L U L F L2 U 
U2 L2 B' D L2 U2 F2 U2 L U' R2 F2 L2 F D2 B F2 R' F2 R2 , L' U' L F2 Y U U U F2 Y L' U' L F2 Y F R U' R' F' U U F2 Y U' U2 F' U' F U' F' U F Y B' U2 B U' R U R' U' R U2 R' Y U U F' U F U' F' U' F Y U' R U R' Y' U R' U' R Y Y Y R U' Y R2 D R' U2 R D' R2 Y' U R' U Y R U' R U R U R U' R' U' R2 
L' F D2 L2 U' L2 R' F D2 R2 D' U F L2 B F2 R2 F2 D2 B2 , R2 U F2 Y R2 U F2 Y F2 Y U U F2 Y B' U B U2 R U' R' U Y' U R' U' R Y Y R U R' U' U F' U2 F U F' U2 F Y U2 U R U' R' Y R U R' U' U' R U R' U R U R' Y Y Y X' U' R U' R2 F X R U R' U' R B2 U Y Y Y Y U Y Y Y Y U Y Y Y Y U Y F R U' R' U' R U R' F' R U R' U' R' F R F' 
F U2 F2 D2 U2 B R B2 D2 R' B2 L' F2 U D L D R' B R2 , F' R U' R' U U F2 Y F R U' R' F' U U F2 Y L U' L' F2 Y F2 F2 Y U' R U2 R' U' R U R' Y B' U B U2 B U B' U U U U F' U2 F U F' U2 F Y B U B' U' R U2 R' U F' U' F Y R U R' Y Y L F R' F R F2 L' U Y Y Y Y U Y R2 Y D R' U R' U' R Y' D' R2 Y' R' U R 
B F D2 R2 F' D' B2 D2 F R B' F' U' F L2 D2 B2 F2 U2 D2 , L F U' F' L' U F2 Y U F2 Y R' F' U F R U U U F2 Y L U' L' F2 Y B' U' B U U U R U' R' Y B' U2 B F' U' F Y U F' U' F U' F' U' F Y U R U R' U' U' R U R' U' R U R' Y Y Y L' B' L U' R' U R L' B L U Y Y Y Y U Y Y Y Y U Y Y Y R2 U R U R' U' R' U' R' U R' 
F2 B' D2 U2 R F2 D R2 D2 B2 F2 R2 D2 B2 R F2 U2 D R L2 , U U F2 Y F2 Y R F' U F U U U F2 Y F U' F' U F2 Y U2 L' U' L U U' R U2 R' U' R U2 R' Y U2 R U R' U R U' R' Y U B U B' U U U U R U2 R' U R U' R' Y U2 R U' R' U Y' U R' U' R Y Y Y Y R U R' U' R' F R F' U Y Y Y Y U Y M2 U M2 U M' U2 M2 U2 M' U2 
U2 R2 F D L B' L2 U2 R2 B2 D R D2 R2 B2 R2 B' F U2 B' , L' U' L F2 Y U F2 Y R' U R F2 Y R U R' F2 Y B' U2 B L' U' L U F' U' F Y B' U B U2 U F' U' F Y U' F U F' Y' Y F' U' F Y U2 U R U2 R' U R U' R' Y Y R' F' L' F R F' L F U Y Y Y Y U Y Y L U2 L' U2 L F' L' U' L U L F L2 U 
B2 R F' L' U2 D2 L' B R' F2 L2 F2 U2 D F' D' B2 F' D' B , F' R U' R' U U F2 Y L F U' F' L' U F2 Y U U U F2 Y L' U' L F2 Y U2 B U B' U U U U2 F' U' F U' F' U F Y U' U F' U2 F U' R U R' Y U' F' U F Y U2 F' U' F Y Y Y R U R' U' R' F R F' U Y Y Y Y U Y Y Y Y R U' R U R U R U' R' U' R2 
B' F2 U' B2 R2 U2 B2 F' U L' D U L U F R2 L2 B' R2 U2 , B' U B U F2 Y R2 U F2 Y B U' B' U U U F2 Y U F2 Y U F' U' F U' F' U' F Y B' U2 B U F' U' F U' F' U' F Y U B U B' U U U U F' U2 F U F' U2 F Y U2 F' U' F Y Y Y L' B' L R' U' R U L' B L U Y Y Y Y U Y Y Y Y R U R' U' R' F R2 U' R' U' R U R' F' 
B' U2 B' F2 D' U2 R2 U2 F B' U2 B2 R2 U2 F2 D' L2 D' F2 R' , R' F' U F R U U U F2 Y L' U' L F2 Y L F U' F' L' U F2 Y L U' L' F2 Y B U B' U U U U F' U2 F U F' U2 F Y U' F' U F Y U U' R U R' U' R U2 R' Y U' U F' U F U F' U2 F Y U2 X R' L2 U L' U L U2 L' U M U Y Y Y Y U Y F R U' R' U' R U R' F' R U R' U' R' F R F' 
R2 B D2 R' F2 D' R2 L2 U2 B2 L2 F2 B' L2 B U2 D2 R2 B' F2 , R2 U F2 Y F U' F' U F2 Y R F' U F U U U F2 Y R U R' F2 Y U' B U B' U U U R U R' Y U' U' R U R' U R U R' Y U U R U' R' Y U' R U R' U' R U2 R' Y R U R' U' R' F R F' U Y L U2 L' U2 L F' L' U' L U L F L2 U 
D2 L2 R' F' L2 F2 L2 F2 B' U2 F2 D2 B2 U' F2 U2 L2 F L' F2 , B U' B' U U U F2 Y L' U' L F2 Y B' U B U F2 Y F U' F' U F2 Y B' U2 B B U B' U U U U F' U' F U' F' U' F Y R U R' U' B U B' U U U U F' U2 F U F' U2 F Y R U' R' F' U F U' Y U' F U F' Y' Y U F' U F U R U' R' Y Y Y R U R' U' R' F R F' U Y Y Y Y U Y X' R U' R' D R U R' D' R U R' D R U' R' D' X 
U L2 B2 L' F R2 F' U F' R' D F B2 D' U2 F2 R2 B2 L2 U' , F' R U' R' U U F2 Y R2 U F2 Y L' U' L F2 Y R U R' F2 Y U' U F' U F U F' U2 F Y B' U2 B B' U' B U U Y' R' U' R U2 R' U' R U R' U' R Y Y B U B' B U B' U U U R U R' Y R U' R' U' F' U F Y Y Y Y R U X' R U' R' U X U' R' U Y Y Y Y U Y Y Y Y U Y Y Y Y U Y Y R2 U R U R' U' R' U' R' U R' 
R' B U D2 L2 R' U2 L U2 D' R2 U' L F2 R2 L' D R B R' , B' U B U F2 Y L U' L' F2 Y F U' F' U F2 Y L U' L' F2 Y L' U' L U R U' R' U' F' U F Y B' U2 B B U B' U U U U F' U2 F U F' U2 F Y U2 B U B' U U U U R U2 R' U R U' R' Y U2 R U' R' U' F' U F Y Y R' U2 X R' U R U' Y R' U' R' U R' F Z' U Y Y Y Y X' R U' R D2 R' U R D2 R2 X 
L2 U L2 U2 D2 F R B' U2 D B F' R2 F' L2 F2 L U' F' U' , B2 U U F2 Y R' U R F2 Y R F' U F U U U F2 Y R' U R F2 Y U U' F' U2 F U' F' U F Y B' U B U2 U' R U' R' U R U R' Y U B U B' U U U U R U2 R' U R U' R' Y U2 U' R U R' Y' U R' U' R Y Y L' U R U' L U R' U Y Y Y Y U Y Y Y Y U Y Y Y Y X' R U' R D2 R' U R D2 R2 X 
F2 L' R2 B2 D B' F2 U2 B2 U2 D2 R' B2 U L2 U2 F L2 B2 D2 , R2 U F2 Y R F' U F U U U F2 Y F2 F2 Y F2 F2 Y R U R' U' R U R' U' R U R' Y B' U2 B U' R U' R' U' R U2 R' Y U F' U' F U F' U2 F Y R U' R' Y' U R' U R Y Y Y Y Y F R U R' U Y' R' U2 R' F R F' U Y Y Y Y U Y Y Y Y U Y Y R' U L' U2 R U' R' U2 R L U' 
L2 R2 D2 L2 F L D2 R' U' L2 D L2 R2 F U R B F2 L2 D2 , B2 U U F2 Y B2 U U F2 Y U U F2 Y R' F' U F R U U U F2 Y U2 F' U2 F U F' U' F Y B' U2 B U F' U F U' F' U' F Y B U' B' U U F' U F U' F' U' F Y U R U R' U' R U R' U' R U R' Y Y Y Y F U R U' R' F' U Y Y Y Y U Y Y Y Y U Y Y Y X R' U R' D2 R U' R' D2 R2 X' 
R' U R D' U F R' B2 L B2 R2 U2 F' D2 B2 U2 R2 D U2 B2 , F R U' R' F' U U F2 Y F U' F' U F2 Y U F2 Y U F2 Y B U B' U U U U2 F' U' F U' F' U F Y U' U' R U R' U R U R' Y B U B' U' R U' R' U' R U2 R' Y U U R U2 R' U R U' R' Y Y Y Y R U R' U R' F R F' U2 R' F R F' U Y Y Y Y U Y Y Y Y U Y Y Y Y U Y Y Y Y F R U' R' U' R U R' F' R U R' U' R' F R F' 
F L' U R2 D R2 D2 R F2 L2 U2 R2 B' L' B2 F L D U B2 , R U R' F2 Y B' U B U F2 Y R F' U F U U U F2 Y R U R' F2 Y R U' R' B' U' B U U R U2 R' U' R U R' Y U F' U' F Y U' U' F' U F Y R U R' U' U F' U2 F U F' U2 F Y F R U R' U' R U R' U' F' U Y Y Y Y U Y Y Y Y U Y Y X' R U' R' D R U R' D' R U R' D R U' R' D' X 
B2 L R2 U' L' U D' B2 L2 R' B2 L2 R' B U2 L' D L2 D2 F' , L U' L' F2 Y L U' L' F2 Y F R U' R' F' U U F2 Y R' U R F2 Y U2 B' U' B U U U' R U2 R' U F' U' F Y U' U' R U2 R' U' R U2 R' Y U' U F' U2 F U' R U R' Y U U F' U2 F U F' U2 F Y Y Y F U R U' R' U R U' R' F' U Y Y Y Y U Y Y Y Y L U2 L' U2 L F' L' U' L U L F L2 U 
L2 D2 B R2 B F2 U F L R' U2 B' D2 B' U' R2 U' F' L2 R' , B2 U U F2 Y R' F' U F R U U U F2 Y B L U' L' B' F2 Y R U R' F2 Y B U' B' U U F' U' F U' F' U' F Y U U2 F' U' F U' F' U F Y U2 B U B' U U U U2 F' U' F U' F' U F Y U U' R U R' Y' U R' U' R Y Y Y R' F' L F R F' L' F U Y Y Y Y U Y Y Y Y U Y Y Y R' U2 R' Y U' R' F' R2 U' R' U R' F R U' F 
U2 R2 D2 R' B R2 L' B2 R2 F2 U2 F2 R2 F2 R' F D' B2 L2 U , U U U F2 Y F' U F U U U F2 Y F2 F2 Y B L U' L' B' F2 Y B U B' B U B' U U U U' R U R' U' R U2 R' Y U' R U' R' U' R U2 R' Y Y U U R U2 R' U R U' R' Y Y R' F' L' F R F' L F U Y Y R' U L' U2 R U' R' U2 R L U' 
F2 L2 B R U2 F R F R2 F2 L' R' F B2 L U2 R B D2 U2 , B U' B' U U U F2 Y B' U B U F2 Y R' F' U F R U U U F2 Y F U' F' U F2 Y U U' R U2 R' U F' U' F Y B' U B U2 B U B' U U U R U R' Y U F' U' F U' F' U' F Y U F' U2 F U' R U R' Y Y R' Y U' L Y' U R U' R' F' R U Y Y X R' U R' D2 R U' R' D2 R2 X' 
F2 L' F2 L B R2 U2 R2 U' R2 B' F2 R2 L2 D2 B2 R F' B L' , L F U' F' L' U F2 Y B R' U R F2 Y L F U' F' L' U F2 Y F2 F2 Y U U' R U2 R' U F' U' F Y R U' R' Y' U R' U R Y Y R U' R' F' U' F Y U2 U2 R U R' U R U' R' Y Y Y R2 D R' U2 R D' R' U2 R' U Y Y Y Y U Y Y R' U2 R U2 R' F R U R' U' R' F' R2 U' 
U2 R2 B' D2 F2 L2 D2 B2 U2 F' L' D B' F2 L' F2 L2 U2 D B2 , F' R U' R' U U F2 Y F U' F' U F2 Y U U F2 Y B U' B' U U U F2 Y R U' R' B U B' U U U U F' U' F U' F' U' F Y B' U B U2 U' R U' R' U R U R' Y U U F' U F U F' U2 F Y U U' F' U2 F U' F' U F Y L F' L' U' L F L' Y' R' U R U Y Y Y Y U Y Y Y Y R' U2 R' Y U' R' F' R2 U' R' U R' F R U' F 
D2 U2 F' R2 D2 U' R2 U2 D2 L2 R2 B2 U' L2 F2 R2 B R2 U2 D2 , R2 U F2 Y F2 F2 Y U F2 Y U U F2 Y B' U B U2 R U' R' U Y' U R' U' R Y Y B' U2 B R U' R' U Y' U R' U' R Y Y U' R U' R' U' F' U F Y U U' R U' R' U' R U2 R' Y R U' Y R2 D R' U2 R D' R2 Y' U R' U Y Y R U' R U R U R U' R' U' R2 
U2 F' U2 R' U2 D2 F2 L D U' F2 D' U2 B2 U2 F U F2 R' L' , R' F' U F R U U U F2 Y B2 U U F2 Y F2 Y R' F' U F R U U U F2 Y U' U F' U' F Y U' F U F' Y' Y U' U R U' R' Y U' B U B' U U U U F' U' F U' F' U' F Y U' U' R U' R' U R U R' Y Y R U R' Y R' F R U' R' F' R U Y F R U' R' U' R U R' F' R U R' U' R' F R F' 
R2 F L2 U2 L2 D B2 L2 R B2 U' D' L U2 L2 U L' F' B' L , B2 U U F2 Y F U' F' U F2 Y U F2 Y F' R U' R' U U F2 Y U B U B' U U U R U R' Y U' R U' R' Y' U R' U R Y Y U U' R U' R' U' R U2 R' Y U U' F' U F Y Y Y R' F R U R' F' R Y L U' L' U Y Y Y Y U Y Y Y Y U Y Y Y Y U Y Y Y Y R' U R' Y U' R' F' R2 U' R' U R' F R F 
F D2 F' D' L' D' B' D R2 F2 U L2 D R' L' U2 L F U' L' , R2 U F2 Y F U' F' U F2 Y U U U F2 Y F R U' R' F' U U F2 Y B U B' U U U U R U2 R' U R U' R' Y R U R' U' U' R U R' U R U R' Y U' Y' R' U' R U2 R' U' R U R' U' R Y Y U2 U' R U2 R' U' R U2 R' Y R U B' X' R U X2 R2 X' U' R' F R F' U Y Y Y Y U Y Y Y Y U Y R' U R' Y U' R' F' R2 U' R' U R' F R F 
D' F L2 F U2 F2 L' D' L2 F2 U2 B2 D2 U2 F D R2 U2 D' L , F2 F2 Y F' U F U U U F2 Y R F' U F U U U F2 Y L U' L' F2 Y B U B' U' R U R' Y' U R' U' R Y Y B U B' U2 R U' R' U' F' U F Y R U' R' Y' U R' U R Y Y U2 U' F' U F Y Y Y X' L' U2 R U R' U X L U Y Y Y Y U Y R' U2 R U2 R' F R U R' U' R' F' R2 U' 
L2 U2 D R' L2 B2 F2 D2 B2 R2 D2 B R' B2 L' F U B2 L B' , R2 U F2 Y B R' U R F2 Y F' R U' R' U U F2 Y L U' L' F2 Y U U' F' U2 F U' F' U F Y R U' R' F' U' F Y U' U F' U F U' F' U' F Y U2 U' R U2 R' U' R U2 R' Y Y Y Y L' B' L R' U' R U L' B L U Y Y Y Y U Y Y Y Y U Y Y Y Y U Y Y R2 Y D R' U R' U' R Y' D' R2 Y' R' U R 
L R2 D' U2 L B F2 U' B U2 B' D U2 R2 L' U2 F' U2 F2 L2 , F2 Y F' U F U U U F2 Y F2 F2 Y B U' B' U U U F2 Y L' U' L B U B' U U U U' R U R' U' R U2 R' Y B U' B' U U' R U R' Y' U R' U' R Y Y U U' R U R' U' R U2 R' Y U' R U R' U' U' R U R' U' R U R' Y Y Y Y R U R' U R' F R F' U2 R' F R F' U Y Y Y Y R U R' Y' R2 Y' D' R U' R' U R' Y D R2 
U' D' L2 B2 F2 L2 D B' L2 B2 R2 B' R D U2 R' D2 F2 R' B , U F2 Y R' U R F2 Y L F U' F' L' U F2 Y F2 Y U Y' R' U' R U2 R' U' R U R' U' R Y Y U F' U2 F U F' U2 F Y R U' R' U F' U F U' F' U' F Y U2 R U R' U' U' R U R' U' R U R' Y Y Y R' U' Y L' U L' Y' L F L' F R U Y Y Y Y U Y R U' R U R U R U' R' U' R2 
L B' R2 D2 B2 L2 U2 L2 F2 L2 B2 R' F2 L D F2 D2 B R U , R F' U F U U U F2 Y F2 Y F R U' R' F' U U F2 Y B' U B U F2 Y L' U' L L' U' L U U' R U R' U R U R' Y U2 U R U2 R' U R U' R' Y R U R' U' U F' U F U F' U2 F Y U U R U2 R' U R U' R' Y Y Y F R U R' U' R U R' U' F' U Y Y Y Y U Y Y R' U L' U2 R U' R' U2 R L U' 
L' F2 B L2 U2 B' U2 L' B2 F' L U D' L' D' F' L' D' U2 L , F R U' R' F' U U F2 Y B2 U U F2 Y U U F2 Y L F U' F' L' U F2 Y B U' B' U F' U F U' Y U' F U F' Y' Y U2 U' R U R' Y' U R' U' R Y Y U2 U' F' U2 F U' F' U F Y U R U R' U' U' R U R' U' R U R' Y Y Y Y R' F R U R' F' R Y L U' L' U Y Y R2 U R U R' U' R' U' R' U R' 
L' F2 B2 D R2 D2 U' L2 D R2 F B U' L2 D R2 D' L2 F2 L' , R2 U F2 Y F2 Y B' U B U F2 Y B U' B' U U U F2 Y B U B' U F' U' F U F' U2 F Y R U R' Y U' B U B' U U U U2 F' U' F U' F' U F Y R U' R' U' R U R' Y' U R' U' R Y Y Y Y Y L F R' F R F2 L' U Y Y Y Y U Y Y Y Y F R U' R' U' R U R' F' R U R' U' R' F R F' 
L2 R2 U2 D F2 L2 U F2 B2 U2 B2 R2 U2 R U L2 F' B2 U2 D , L2 U U U F2 Y U F2 Y U F2 Y R U R' F2 Y U' B U B' U U U R U R' Y R U R' U' U F' U2 F U' R U R' Y B U B' B U B' U U U U F' U2 F U F' U2 F Y U' U2 F' U' F U' F' U F Y Y Y Y F R U R' U Y' R' U2 R' F R F' U Y Y Y Y U Y Y Y Y R' U' R Y R2 Y D R' U R U' R Y' D' R2 
U2 R' B2 R U' B' L R B D' U L' U R2 D' L' F2 B2 L U' , L' U' L F2 Y U U F2 Y F2 F2 Y L U' L' F2 Y B' U2 B U' R U' R' U' R U2 R' Y B U' B' U B U B' U U U U F' U' F U' F' U' F Y U U2 F' U' F U' F' U F Y R U R' U' U F' U F U F' U2 F Y R U B' X' R U X2 R2 X' U' R' F R F' U Y Y Y Y U Y R' U L' U2 R U' L R' U L' U2 R U' L U' 
L' D2 R D' B2 R B2 D' L' D' R2 L' U' R2 D2 U2 F2 B' D2 B2 , L' U' L F2 Y R U R' F2 Y L' U' L F2 Y L F U' F' L' U F2 Y B U' B' U L' U' L U U' R U2 R' U' R U2 R' Y U R U R' U' R U R' U' R U R' Y U' U F' U' F U F' U2 F Y R U' R' U' R U2 R' U F' U' F Y Y R' U' R U' R' U R U Y F R' F' R U Y Y Y Y U Y Y Y Y R' U R' Y U' R' F' R2 U' R' U R' F R F 
R' L' U B2 R' U' D R' B2 R D2 L' F2 R U B' U B2 F' D2 , R2 U F2 Y U F2 Y L F U' F' L' U F2 Y L U' L' F2 Y L' U L U' U F' U2 F U' R U R' Y U2 R U' R' U' F' U F Y U2 U' R U R' Y' U R' U' R Y Y R U R' U' U F' U F U F' U2 F Y L' B' L U' R' U R U' R' U R L' B L U Y Y Y Y U Y Y Y Y U Y Y Y R' U2 R' Y U' R' F' R2 U' R' U R' F R U' F 
B2 L U R' B L2 B D2 L U2 D2 L2 R2 F2 R2 L2 D' R2 D2 U2 , U U F2 Y B2 U U F2 Y L U' L' F2 Y F' U F U U U F2 Y B' U2 B B U B' U U U U F' U2 F U F' U2 F Y B U B' F' U F U' Y U' F U F' Y' Y B U B' R U R' Y U2 U R U2 R' U R U' R' Y R U' Y R2 D R' U2 R D' R2 Y' U R' U Y Y Y Y U Y Y Y Y U Y Y Y Y U Y Y R U' R U R U R U' R' U' R2 
D2 F' B2 D' B2 U' B2 D2 R' L' F2 B U' B2 R' F B' R' D2 U , F' U F U U U F2 Y F2 Y U U F2 Y R U R' F2 Y B' U' B U U U R U' R' Y U U F' U2 F U F' U2 F Y R U' R' F' U' F Y R U R' U' U F' U2 F U' R U R' Y Y R U R' U' X D' R' U R E' Z' U Y Y R' U L' U2 R U' L R' U L' U2 R U' L U' 
B2 U2 L B U R U' D2 R F2 R' D2 B2 U D2 B2 U2 B' F R , R' F' U F R U U U F2 Y L F U' F' L' U F2 Y B U' B' U U U F2 Y U F2 Y U2 L' U' L U U' F' U2 F U' F' U F Y U2 U' R U R' Y' U R' U' R Y Y U2 U' R U2 R' U' R U2 R' Y U2 U' R U R' Y' U R' U' R Y Y Y L F' L' F U2 L2 Y' L F L' F U Y Y Y Y U Y Y Y Y U Y Y Y Y U Y Y Y Y R' U2 R' Y U' R' F' R2 U' R' U R' F R U' F 
U D R U2 B' L2 D2 L2 R F' R2 D2 F2 U2 L2 U2 L' D2 L' U' , U U F2 Y R' U R F2 Y L' U' L F2 Y L U' L' F2 Y U R U' R' U Y' U R' U' R Y Y U' U F' U' F U' F' U' F Y U' B U B' U U U R U R' Y Y' R' U' R U2 R' U' R U R' U' R Y Y Y R U R' U' R' F R F' U Y Y Y Y U Y R U R' Y' R2 Y' D' R U' R' U R' Y D R2 
B U2 R' F2 U2 B R2 B D2 B R2 B D2 B2 R2 U' D' F2 R U2 , U F2 Y B U' B' U U U F2 Y F R U' R' F' U U F2 Y U U F2 Y U2 U' R U R' U' R U2 R' Y B' U' B U U U' R U' R' U R U R' Y R U' R' Y' U R' U R Y Y U2 R U R' Y Y Y U2 X L R2 U' R U' R' U2 R U' M U Y Y Y Y U Y Y Y Y U Y Y R' U2 R' Y U' R' F' R2 U' R' U R' F R U' F 
U2 D L' B' R' U F2 L2 U2 B2 R2 B2 U' B2 U R2 L2 F2 L U2 , R U R' F2 Y F R U' R' F' U U F2 Y R2 U F2 Y U U F2 Y B U B' U' R U2 R' U' R U2 R' Y B U B' R U R' Y U R U R' U' R U R' U' R U R' Y U R U R' U' R U R' U' R U R' Y Y R' U' R Y' X' R U' R' F R U R' X U Y Y Y Y U Y Y Y Y U Y Y Y Y U Y Y Y Y R U' R U R U R U' R' U' R2 
D' R2 B R L2 D2 U L B' F2 L2 R2 F2 U2 R2 L2 D U2 F L2 , F U' F' U F2 Y R U R' F2 Y L' U' L F2 Y F2 Y R U R' U' U F' U' F U F' U2 F Y B' U B U2 B U B' U U U R U R' Y U' U F' U' F U F' U2 F Y U2 R U2 R' U' R U R' Y Y Y R' Y U' L Y' U R U' R' F' R U Y Y Y Y U Y Y Y Y U Y Y Y Y U Y Y Y Y X' R U' R D2 R' U R D2 R2 X 
L2 D2 R F2 U2 R B R2 F2 B2 D2 R U D2 F2 U2 B D2 B2 R , R' F' U F R U U U F2 Y F U' F' U F2 Y B U' B' U U U F2 Y B' U B U F2 Y R U' R' U' R U' R' U' R U2 R' Y U' B' U' B U U U R U' R' Y F' U F U R U' R' Y U' U' R U2 R' U' R U2 R' Y Y Y R' F R F' U2 R' F R Y' R2 U2 R U Y Y Y Y U Y R U R' F' R U R' U' R' F R2 U' R' U' 
R2 U' B D' U' R' U2 B2 R B2 R2 F2 D B' F D' U2 L2 D' B2 , B U' B' U U U F2 Y B L U' L' B' F2 Y L U' L' F2 Y U U F2 Y U B U B' U U U U F' U2 F U F' U2 F Y R U R' U' U F' U' F Y U' F U F' Y' Y R U R' U' U F' U2 F U' R U R' Y U' R U2 R' U F' U' F Y Y U2 X R' L2 U L' U L U2 L' U M U Y Y Y Y U Y Y Y Y U Y M2 U M2 U2 M2 U M2 
F' D2 U2 B2 D F2 L2 B2 R' L2 D L' F2 U' R' D' U' B2 U R' , B L U' L' B' F2 Y B2 U U F2 Y F2 F2 Y F2 F2 Y L' U' L U F' U' F U' F' U' F Y B U B' U' R U2 R' U F' U' F Y U2 R U R' U' R U R' U' R U R' Y U2 U' R U R' Y' U R' U' R Y Y Y Y Y L F' L' U' L U Y' R Y U' L' U Y Y Y R U' R U R U R U' R' U' R2 
